,time,NU_E,NU_E_BAR,NU_X+NU_X_BAR,Total
2394,1.619274029631,0.5959578153202622,0.7487374927642422,3.5191057636815484,4.863801071766053
2395,1.62028514407,0.5973021967922553,0.7443563380086664,3.515754818793027,4.857413353593949
2396,1.621286894713,0.5998115480772344,0.7401521801981714,3.5138410840993717,4.8538048123747775
2397,1.622284924087,0.596857502380246,0.7461140722288153,3.5155295285339703,4.858501103143031
2398,1.623289207126,0.5953068405168107,0.7474236835615743,3.513514322547262,4.856244846625647
2399,1.624290001087,0.5972524301150414,0.7426455709014164,3.5104180368711178,4.850316037887575
2400,1.625298066591,0.600716983164169,0.7354767452138489,3.5072491559289185,4.843442884306937
2401,1.626310915632,0.600378556429211,0.7364747962967289,3.506920159518318,4.843773512244257
2402,1.627315861044,0.6019323651454196,0.7319919964761632,3.50414442940972,4.8380687910313025
2403,1.628327981238,0.6010498284084972,0.7355121684430728,3.5057825852991606,4.84234458215073
2404,1.629328653649,0.599435568821951,0.7377336799342883,3.5058788906990803,4.84304813945532
2405,1.630337217879,0.5991399213019223,0.7380031164787715,3.5063869951282056,4.8435300329089
2406,1.63134089128,0.5973643030208894,0.7413684011260777,3.506293518735951,4.845026222882918
2407,1.632301247369,0.5967361174251348,0.7406262641893886,3.5032774564478433,4.840639838062367
2408,1.633307279808,0.6009114173068306,0.7321199849671839,3.4980577298189703,4.831089132092985
2409,1.634317589271,0.6043078869615433,0.7251402470504423,3.4936644458482333,4.8231125798602195
2410,1.635317595961,0.6065179280674561,0.7199880639324533,3.49121079700612,4.817716789006029
2411,1.636322889103,0.6062658168748701,0.7211266287436927,3.491895305701713,4.819287751320275
2412,1.637328478002,0.6053966034536258,0.7227892987547936,3.4926725316997236,4.8208584339081435
2413,1.63834208275,0.6044079775998897,0.7231081165649358,3.4899171963727706,4.817433290537597
2414,1.63934477689,0.6040430241848774,0.7244629269250221,3.4914066490849307,4.81991260019483
2415,1.64035018348,0.601899955068866,0.727738668967406,3.4917847726943885,4.82142339673066
2416,1.641360358412,0.6005588584021628,0.7286802736971352,3.4896675590897352,4.818906691189033
2417,1.64236753378,0.6034105543342833,0.7224445338027173,3.486887075696801,4.812742163833802
2418,1.643374762659,0.602307454678104,0.7258974459690708,3.488931375918787,4.817136276565962
2419,1.644379608936,0.6006925252490796,0.7284590249624513,3.4877474885755873,4.816899038787118
2420,1.645385952532,0.5996293849889869,0.7291336940185564,3.4869932326585915,4.815756311666134
2421,1.646393525676,0.5979349306958888,0.7318481114549332,3.487295304729092,4.8170783468799145
2422,1.647400658605,0.5989608983743023,0.7278537291008113,3.4841967957423496,4.8110114232174634
2423,1.648402164421,0.5959784511389757,0.7333929930586898,3.4854718506746796,4.814843294872346
2424,1.649341559473,0.5919195896327648,0.7403327650003225,3.4873145506320116,4.819566905265099
